"participant_id","musical_exp","intervals","rolloff","rating"
179,0,6.66607842198573,7.04474444850348,3
179,0,1.28611362422816,10.6964516057633,5
179,0,11.7848056869116,12.6437883556355,5
132,0,14.8148377519101,1.56914596678689,1
177,0,12.9308757616673,10.3995313681662,3
133,4,5.20831377594732,9.88934225519188,5
133,4,10.4310538899153,5.2717687364202,1
132,0,12.499244621722,7.83907976816408,3
132,0,14.8678826750256,10.2450118318666,5
134,20,2.35823516151868,2.47159765684046,1
132,0,0.367430619662628,13.47184777027,4
180,1,5.89072175673209,3.32458882592618,5
133,4,9.22979274066165,2.9576701624319,1
179,0,8.16862851963378,14.5314600400161,5
181,0,0.811923245200887,2.15624753502198,2
179,0,3.06010465719737,0.116164907813072,3
129,2,1.2268473522272,7.37151380977593,3
130,5,12.5679835898336,13.7363018584438,5
133,4,0.369876308832318,6.74533909885213,3
130,5,3.57445832923986,8.33379963529296,3
177,0,14.2497627844568,10.0135691917967,3
133,4,5.22033552755602,9.28180056391284,4
132,0,13.2141853671055,12.6671087869909,4
132,0,1.8001376115717,12.5501903740223,6
133,4,7.34682780923322,11.956960890675,5
134,20,10.915623405017,1.26748842769302,1
134,20,7.97462137648836,1.75359686021693,3
177,0,7.50660341000184,1.22907950892113,2
179,0,7.35942419618368,13.0411530216224,1
179,0,3.63562624901533,5.92325290082954,2
180,1,6.53505889233202,7.84791612415574,5
179,0,5.35646961769089,2.56413912400603,3
179,0,8.52498854510486,9.77842713240534,5
129,2,1.90814554109238,9.22755196457729,4
132,0,2.18777746078558,6.31942252744921,1
129,2,13.208236747887,5.49642430851236,3
129,2,14.2248888267204,10.9616714541335,5
130,5,10.2734893898014,14.1752061853185,5
129,2,14.1558238549624,1.33735086768866,3
129,2,13.2772515329998,13.800261633005,5
130,5,2.97315366799012,9.21083861030638,4
132,0,10.5589500849601,5.86968868039548,2
129,2,5.58397646876983,10.0025372696109,4
132,0,3.24803512310609,12.9045048973057,7
132,0,12.73183202371,12.4560616782401,6
132,0,0.15855721081607,2.87309551611543,2
132,0,14.3462725798599,0.999476476572454,1
133,4,13.6099951900542,7.05706225591712,3
130,5,0.059724060120061,7.96850176644512,5
129,2,1.16241667536087,4.90834827418439,2
130,5,12.1486313722562,4.47811826365069,5
129,2,12.4035141093191,11.2467408960219,4
129,2,6.46076746168546,2.90068526286632,2
129,2,4.12251492147334,10.7910836837254,6
132,0,3.96141303121112,3.42137000290677,1
129,2,10.1246669422835,10.9916356194299,5
132,0,6.20770027278922,14.5694647484925,6
132,0,7.19418716733344,2.6365026156418,1
132,0,14.7810394351836,9.33690942940302,6
132,0,5.39568216539919,11.2429533759132,5
132,0,12.8199499554466,12.035484414082,4
129,2,0.634984740754589,3.71847147820517,2
133,4,5.24245920474641,12.8721655067056,5
130,5,3.57446514302865,13.2272690010723,4
129,2,4.27757962374017,7.03085835557431,3
132,0,12.15264741797,1.56370105454698,1
132,0,8.04859902011231,10.8147693530191,7
132,0,7.4790900957305,3.0686054052785,1
132,0,3.21661122492515,14.6304286911618,6
133,4,0.708908701781183,9.82146855792962,5
180,1,9.79420085786842,14.8722795210779,4
180,1,11.935345006641,4.74355013924651,7
133,4,11.8671207781881,1.24059763387777,2
180,1,12.6564589957707,14.8159131081775,4
130,5,13.3471281034872,3.73218271415681,2
129,2,10.3367249364965,10.4401544749271,4
132,0,14.251812613802,0.394924215506762,1
132,0,3.09664735221304,7.91913150809705,5
133,4,3.71472079306841,0.199969368986785,1
132,0,5.80249754246324,6.53845685650595,1
133,4,5.07208022405393,8.45180346281268,3
132,0,2.6362270116806,13.2626477640588,7
133,4,8.1327253812924,10.3173709788825,5
132,0,13.3103804639541,13.3820463891607,4
180,1,4.4517692446243,11.2559322011657,7
133,4,4.13305907975882,5.70803346578032,2
134,20,7.45759523939341,1.17616430274211,5
180,1,11.4921756321564,9.08228120882995,4
180,1,1.55048071173951,10.7156748580746,5
130,5,6.79459416191094,14.0860694996081,5
179,0,7.28406324167736,5.16455882694572,4
132,0,2.36161690670997,9.70195559319109,5
181,0,8.79417233169079,8.58063282212242,6
179,0,5.9689302847255,3.30815147724934,2
132,0,10.9517440816853,4.44675385951996,2
132,0,8.4831921919249,12.2580391599331,7
179,0,3.07398918899707,4.28957206313498,5
134,20,11.2067856872454,10.0244665460195,1
181,0,8.5020472377073,2.5098219118081,2
180,1,8.44156876439229,12.3487625923008,5
181,0,7.81379858963192,13.4688181977253,5
181,0,5.92621689545922,2.05250533763319,5
201,0,4.0574168250896,14.1315103601664,5
198,1,2.16909421607852,10.2830487163737,4
201,0,1.02249435614794,1.2020710716024,2
130,5,14.6177405223716,9.97346155461855,5
129,2,13.6814111389685,7.55913883913308,4
132,0,12.3403628636152,11.1083881091326,4
129,2,2.36228922614828,10.3862967307214,4
180,1,14.0725525317248,7.65016312943771,5
132,0,13.6475073988549,8.47167180734687,4
133,4,8.56396358809434,8.40719410101883,5
132,0,2.66141375061125,13.4562983061187,6
132,0,2.65451583894901,0.0327834603376687,1
179,0,12.9628390911967,7.73727596970275,5
132,0,7.01481064315885,9.11236390820704,6
134,20,2.01254659099504,11.4642305346206,4
179,0,8.80585467908531,6.71153302188031,3
180,1,3.11849981546402,2.2195031074807,4
180,1,6.34924349491484,5.33725399989635,4
181,0,10.8929243276361,12.3180824588053,3
129,2,12.1760660118889,10.1444320741575,5
132,0,10.984050744446,7.97543121152557,2
132,0,2.86457823473029,3.59050894039683,1
129,2,7.84567265189253,1.75360085908324,2
132,0,2.59418229572475,3.80017411778681,1
180,1,0.441851456416771,3.61378538771532,5
132,0,12.8626294434071,11.8173528090119,5
133,4,3.07841815170832,9.95840212795883,4
180,1,5.5346295540221,2.04407063894905,4
180,1,9.97300480725244,14.5182553783525,6
180,1,10.4162697109859,11.3758046552539,7
410,30,10.4970059590414,7.09769255015999,1
129,2,4.32700797566213,6.48807743797079,4
132,0,10.6355343468022,13.7846118933521,6
179,0,11.1017001431901,9.89686995511875,3
132,0,11.7321370868012,13.5614380147308,6
180,1,6.98004060192034,9.75499803666025,4
132,0,8.4718628518749,4.25566134857945,1
180,1,5.6499623763375,2.68256622366607,4
132,0,5.4994453699328,14.475512051722,6
180,1,7.86738082068041,9.62242351379246,5
180,1,3.19311316707171,5.94284873572178,4
180,1,7.5130905455444,13.1930298556108,5
180,1,3.5302106954623,11.7019177938346,4
181,0,7.41821199422702,6.7672397790011,4
132,0,4.21465845080093,12.6848963066004,7
132,0,12.3889815970324,6.84040584834293,2
132,0,4.26669509732164,6.47949316073209,3
133,4,9.43431650404818,12.5208670366555,4
180,1,3.66254597087391,1.33526406367309,5
181,0,1.20056538493372,3.09793639811687,2
181,0,6.13941975287162,3.71477550943382,3
181,0,3.42475462937728,2.68217112170532,3
181,0,13.8822662725579,6.70124473515898,2
182,2,1.02669955696911,4.48655465617776,4
181,0,4.69566084793769,5.92046831734478,5
201,0,4.50365044525824,5.20281626377255,5
198,1,4.44177668890916,9.38700314378366,3
201,0,1.47118741180748,8.80823673913255,2
132,0,3.99742805049755,11.9324117212091,7
133,4,11.1041939829011,1.53058078838512,1
133,4,1.51964640710503,12.1347939886618,4
133,4,11.5771247365046,0.89260051609017,1
181,0,6.51495839003474,9.95739178382792,3
180,1,7.52767733065411,13.23589123087,4
181,0,10.7087239064276,12.3806748725474,3
181,0,10.3275957203005,11.2633396242745,5
181,0,13.3814409677871,0.116852181963623,1
181,0,1.68069292092696,10.3585240384564,3
181,0,13.9907959057018,12.810308287153,6
181,0,10.2489650971256,1.51231372612529,2
181,0,12.8243447060231,7.46020995313302,2
181,0,14.8775436950382,8.25726129929535,6
181,0,5.16314264503308,9.63955968618393,5
199,20,11.40538493637,1.64071154664271,2
132,0,5.35177766229026,13.6674023838714,6
133,4,3.21938545326702,13.2640560390428,5
133,4,9.94991412735544,14.957938544685,4
133,4,2.12167228222825,10.7385964540299,5
133,4,6.04274309822358,9.91529342718422,4
133,4,10.6718734907918,0.453015348175541,1
133,4,13.0794371827506,6.44686784246005,1
133,4,10.9422055352479,11.5306710277218,4
133,4,13.6675829335582,1.46002828027122,1
134,20,7.35977442702278,1.06679578777403,3
181,0,4.13807518780231,7.94007696560584,6
181,0,12.3702210746706,6.88727650791407,3
181,0,4.3839587084949,8.68138432153501,5
132,0,8.46238490659744,13.9893798949197,7
134,20,7.00228913105093,3.58819417306222,5
133,4,5.32771004363894,9.37416914035566,4
132,0,4.90763865178451,0.566295225871727,2
133,4,9.65701593901031,10.7239715207834,3
133,4,5.49507373594679,0.596338352188468,2
134,20,4.33440707623959,12.5293757475447,5
133,4,11.9485197972972,9.62767048738897,4
134,20,5.94091770937666,2.68613139982335,3
134,20,2.63841903302819,4.19260199298151,5
133,4,2.18635632656515,11.7793818097562,5
134,20,1.08094180352055,8.79778505419381,1
133,4,8.25295301154256,6.34013297385536,3
180,1,9.77567397407256,8.97876473260112,4
180,1,5.95446269726381,1.99132025591098,5
180,1,1.29405950079672,4.17089509544894,5
133,4,1.78520361660048,13.5395288479049,5
133,4,12.0529001124669,1.71341703040525,1
136,0,7.56670537171885,4.41824712906964,3
134,20,1.18257377995178,12.523992061615,1
134,20,5.35090368124656,8.78927967860363,3
136,0,4.81386179686524,13.3056443359237,5
136,0,3.42393689439632,1.84962730505504,3
136,0,5.23795479442924,12.7276376425289,5
182,2,14.0266072168015,11.8157371308189,3
199,20,8.18866115645505,14.8569311248139,5
133,4,11.9081644399557,4.2040942562744,1
133,4,1.46637593745254,10.3788907220587,3
136,0,5.12603084673174,0.00129735795781016,3
133,4,6.48295723367482,6.40064906445332,3
134,20,7.20798172289506,7.76697958353907,5
134,20,10.1470333314501,9.42900381283835,2
139,8,10.5661112442613,10.34962684731,3
134,20,14.2149555659853,1.17146755568683,2
180,1,11.9948945695069,10.7613551651593,5
139,8,2.3837481206283,0.646105074556544,1
140,2,8.34595137275755,9.77916488656774,6
139,8,8.94808624056168,4.67706544557586,3
139,8,5.91476424364373,4.16718815336935,3
180,1,5.10379301151261,1.39951796620153,4
180,1,8.16461147507653,0.0471150479279459,4
180,1,1.96135715930723,0.476694643730298,4
134,20,4.28931420785375,2.52963059814647,3
133,4,1.02983005112037,10.0312339444645,3
134,20,14.4192702462897,8.68713360861875,5
134,20,11.6049019095954,6.28900227835402,5
133,4,9.1418777871877,2.02994688414037,1
134,20,9.81650114175864,7.57385504082777,5
133,4,0.492197867715731,2.46902282699011,1
134,20,5.56829917710274,12.9057271953207,5
136,0,1.18192209396511,0.54785413085483,3
134,20,2.47571957646869,5.06286821560934,1
139,8,6.4452452911064,13.5511743044481,2
136,0,12.716083356645,8.20832695579156,2
139,8,9.87323641427793,9.82878143317066,2
139,8,8.36191258393228,4.00218489579856,2
180,1,5.18813447328284,4.30748065235093,5
136,0,8.32041455316357,2.29246687958948,2
133,4,11.0576167353429,11.6415060230065,4
134,20,12.4211252701934,7.06017997465096,5
134,20,2.68800744088367,6.3597288436722,3
134,20,3.23097711545415,8.273246192839,3
134,20,5.48910135403275,11.6312878229655,5
134,20,14.106655055657,6.81402640650049,3
134,20,6.06011305237189,3.5386826551985,2
133,4,10.3057655494194,0.115413962630555,1
134,20,6.34359560790472,5.36153114866465,2
134,20,1.42115066293627,2.14993327972479,1
133,4,10.0578481983393,6.03999931016006,3
134,20,10.8556857006624,12.0993550855201,1
134,20,13.6431616265327,4.23493502195925,1
134,20,6.04499654844403,14.800280991476,3
134,20,4.68777717207558,2.57310451590456,3
134,20,11.1514725303277,1.99807267519645,1
180,1,2.99999722628854,9.12457470665686,5
136,0,2.14783132541925,13.7374883028679,4
139,8,4.75886373315006,8.79121783655137,1
180,1,3.9176604046952,11.9949143368285,5
181,0,10.8745766698848,8.15758854383603,5
181,0,10.7964417035691,11.5863944264129,3
181,0,5.64665442681871,14.6438068966381,3
181,0,14.8145048681181,7.30644607683644,2
181,0,12.1086950856261,2.02622204320505,1
181,0,13.0688994540833,2.52487293910235,3
181,0,0.539083034964278,3.64357109181583,2
181,0,7.47433950891718,10.7677326025441,5
181,0,7.71940593724139,10.5511089472566,5
181,0,12.4229180894326,3.12898472766392,1
181,0,13.6500501190312,11.6442085406743,3
133,4,1.53978480957448,9.52775373822078,4
139,8,1.22921294881962,3.10604177531786,1
134,20,2.5408705486916,1.19419257505797,3
134,20,13.7410033761989,0.490442428272218,1
134,20,6.14065882866271,10.8951025886927,5
139,8,7.44062931044027,7.89838811731897,1
134,20,1.18742080405354,0.887811306165531,1
134,20,14.5031592843588,3.54524653055705,4
139,8,8.91652573132887,5.70790109457448,5
136,0,14.1405022563413,7.15940101887099,2
139,8,6.41702114953659,13.0163143028039,2
136,0,12.3111710033845,7.1328186232131,5
136,0,13.4467616525944,0.27540112612769,2
136,0,4.75548653514124,11.0328526154626,5
133,4,2.27753955172375,11.3491915364284,4
136,0,9.44029750884511,14.3943247001152,5
134,20,14.3578722327948,3.75824118847959,1
134,20,4.25192423863336,11.350978006376,6
139,8,8.14879095414653,13.1290322926361,3
134,20,1.01836443529464,1.18675426463597,1
139,8,13.4821219055448,11.4726451481692,1
134,20,5.25046495255083,10.6903175264597,5
136,0,8.21147969341837,2.61671885149553,3
136,0,9.56971202977002,4.9440389033407,3
136,0,9.99958578147925,4.22431426355615,3
136,0,0.758927136193961,14.298359627137,4
139,8,6.86943404842168,7.76630965992808,4
139,8,7.9706203204114,2.37083250191063,4
139,8,4.65317041380331,1.97209936799482,2
136,0,11.1566126276739,3.75510081415996,3
139,8,11.2883175595198,12.4746529909316,3
181,0,13.0103519896511,4.42339743836783,4
133,4,7.57657017325982,1.66263413499109,2
134,20,3.09593319310807,11.8887517671101,3
134,20,7.42549499846064,6.83358517591842,3
181,0,11.6812102671247,9.95023948140442,6
181,0,1.41326744458638,2.96060790424235,2
181,0,12.1748295973521,10.9692501788959,6
136,0,13.9234482357278,10.3655427333433,4
136,0,2.54523424082436,4.11778170615435,3
136,0,10.8391881035641,4.06643277732655,3
181,0,2.13997648679651,2.99740562913939,2
139,8,3.15958400373347,13.7948553857859,6
181,0,10.6836330564693,4.95236908667721,2
198,1,9.29863110766746,9.68026834074408,3
198,1,2.60693731368519,1.19843004271388,2
198,1,5.71069417521358,7.78476499370299,4
134,20,4.42899741581641,6.21669695014134,5
134,20,3.53208535001613,5.42978404322639,5
139,8,4.09488707548007,2.25676950300112,4
181,0,11.174691435881,5.73627195437439,3
136,0,3.39511856320314,12.4368356738705,5
136,0,12.3472503118683,12.0910302980337,4
140,2,10.2598818554543,2.49428169569001,3
136,0,5.46813340159133,4.03505974332802,3
181,0,6.55574736767448,0.0973953155335039,2
139,8,11.1273521196563,6.72118451795541,2
140,2,3.20268734358251,5.26524717919528,2
140,2,3.01441822084598,4.23248494276777,1
182,2,5.34906180342659,0.380861917510629,2
136,0,4.99346857191995,9.22799423220567,5
181,0,12.3209089727607,9.7473342041485,5
139,8,13.8896441389807,6.28748595016077,2
201,0,10.0722076313104,13.5647211782634,5
139,8,11.5946711052675,12.783555414062,3
181,0,3.56918929726817,1.52151737711392,3
139,8,14.0268646634649,9.99721533036791,2
140,2,10.7396773982327,14.9893101328053,5
198,1,13.6442715197336,2.98905670526437,1
201,0,1.32841497659683,5.68889903370291,5
199,20,2.37476189271547,10.8128754480276,3
136,0,5.78958572004922,5.68289885879494,2
139,8,11.2294668448158,14.6305954072159,4
136,0,5.97527514444664,0.83520871354267,3
136,0,2.28436599718407,13.2466287736315,4
139,8,7.29083510348573,7.31915895827115,3
136,0,1.70290400041267,14.2100104282144,4
139,8,13.7679010850843,4.94922664482147,1
139,8,6.91124314907938,2.69450283260085,5
139,8,10.0954599911347,4.82156598125584,2
136,0,7.03897060942836,12.5874608312733,5
140,2,12.0185819256585,8.64308080868796,6
181,0,13.3994885883294,0.499496783595532,1
140,2,5.17727832309902,14.5630686124787,4
140,2,14.6113060915377,10.095207800623,5
139,8,9.24466480384581,3.05883713881485,3
199,20,0.838095867075026,12.3031557665672,3
199,20,7.11697440245189,2.2709460533224,2
136,0,8.9044601842761,3.31101093906909,5
139,8,12.236091052182,14.5541640662123,5
181,0,13.9139663265087,11.0849926876836,5
136,0,11.2218402314465,14.8487784003373,4
139,8,5.83481801440939,5.65995168406516,3
182,2,1.4797452755738,5.22659571259283,3
139,8,9.05633261776529,14.594137565,5
182,2,1.34253424359486,0.869144919561222,3
139,8,11.3112889928743,8.23991617653519,3
136,0,2.92027394520119,11.2665237905458,5
182,2,12.0471642783377,13.5374014929403,2
199,20,12.1582994540222,5.84131507202983,3
199,20,12.6132850418799,1.76714041270316,1
199,20,0.807408996624872,12.2076126141474,3
208,2,13.4509798698127,10.5984551610891,4
208,2,1.77564139827155,6.85745883383788,2
136,0,1.49204642046243,11.6334622947033,4
136,0,3.90922451508231,1.03881007642485,3
210,9,4.40058499225415,8.26320354477502,5
208,2,4.16782810469158,4.18274532188661,2
208,2,7.83911783597432,5.49192377831787,2
208,2,6.07791393063962,13.7394298485015,5
208,2,8.89262974262238,3.30778901930898,4
208,2,5.24496956029907,5.60770179145038,2
208,2,13.9461480884347,3.10946456389502,1
208,2,10.4307478282135,3.49390953895636,1
208,2,5.18590125138871,11.4291995577514,5
208,2,8.98164125159383,9.45770321181044,6
210,9,14.1696623177268,13.7296852853615,6
136,0,9.49215438799001,12.1512660768349,5
182,2,8.73779042623937,8.30245408345945,5
182,2,2.89841930265538,13.5405742493458,1
182,2,1.44426140701398,1.69908620417118,4
182,2,5.29421363957226,4.24478280474432,3
183,2,0.451790106017143,6.68697352870367,4
182,2,8.70564152835868,1.5839297126513,5
182,2,8.2066500862129,2.63700551935472,7
182,2,5.55971070542,2.15906828292646,3
182,2,4.58984437398612,14.9269747536164,3
183,2,10.9974518674426,14.428016304737,7
182,2,3.04549882770516,14.9225383275189,1
183,2,13.3027361263521,11.0771210538223,5
182,2,5.50686135306023,12.9132024769206,4
183,2,3.77790139638819,0.961621950846165,2
139,8,9.79299233411439,13.6649418587331,5
140,2,8.86978030088358,5.82520562689751,7
140,2,12.8432049765252,7.01249930541962,2
139,8,7.22887781797908,6.10296210623346,3
140,2,12.1781056537293,5.21913816221058,5
139,8,14.176568883704,13.9326143602375,6
140,2,9.81065680738539,8.62623452441767,2
140,2,12.8441174933687,13.6875445267651,5
140,2,10.7560187391937,9.28190372069366,3
140,2,8.33156744018197,0.567442062310874,1
136,0,14.8243947175797,2.99538727733307,1
140,2,8.39590315707028,3.3513310959097,2
136,0,10.1477221597452,8.91831595567055,5
140,2,2.50225920346566,11.7826228507329,7
142,25,0.892117928015068,2.16436180751771,1
142,25,1.70134600368328,10.0974275765475,4
146,0,3.30292380298488,10.4892028996255,4
136,0,14.6582090598531,3.39852615608834,1
136,0,10.7986389740836,3.8823628553655,2
140,2,0.314353604335338,11.4119601028506,6
136,0,6.22513815527782,11.5271515364293,5
139,8,6.78739498369396,8.12079102499411,3
142,25,10.3536942321807,3.7185762275476,2
139,8,9.5393361558672,4.45727628422901,3
140,2,1.52795030619018,3.17867599893361,3
140,2,14.3322912056465,13.4265807888005,5
140,2,0.414545744424686,5.00713357818313,4
140,2,9.93173564085737,4.19959551072679,3
142,25,4.97411386691965,9.86248172004707,6
142,25,14.6045516536105,8.57349394122139,3
142,25,14.9324093840551,4.5866892056074,4
142,25,13.1794950831681,11.25636898214,4
143,20,1.43871670821682,6.65225220029242,2
145,8,9.49521041242406,9.08278757007793,5
140,2,3.57326142140664,12.7872349752579,7
140,2,7.2900254081469,8.75132908928208,7
139,8,12.04671373358,13.491402111249,6
140,2,4.83859200146981,2.90358033729717,3
139,8,3.77035265089944,9.02934358105995,5
136,0,1.36224297923036,0.0046756281517446,1
140,2,5.20632372703403,14.8236930230632,7
140,2,7.5254666490946,0.520609893137589,2
139,8,14.9224541941658,0.00019559171050787,3
139,8,1.4978646975942,5.64640680793673,1
136,0,12.1023059205618,7.76913378853351,4
136,0,12.81109108706,2.5773492443841,1
140,2,7.59218362974934,4.39354069414549,4
136,0,4.5966702606529,0.921259294264019,2
146,0,11.7566263850313,9.60554240271449,7
139,8,14.9569065857213,0.506276251981035,4
139,8,5.42694212403148,8.18238477688283,3
139,8,13.061164211249,5.31007971614599,2
142,25,13.0898410000373,2.32707857619971,2
139,8,0.864721726393327,6.48395056603476,1
136,0,8.89233886264265,14.6015255071688,6
140,2,1.35027112439275,8.69727608864196,5
142,25,1.87806850997731,5.47413509921171,3
142,25,6.35633965255693,12.6286023727152,5
142,25,13.3890706824604,5.88605648721568,2
142,25,1.17671340121888,10.2154299651738,4
182,2,2.07934461766854,0.889335778774694,5
145,8,12.281888674479,7.88015131722204,5
183,2,8.71933143935166,0.623332844115794,5
140,2,11.0172031517141,2.16313750483096,1
140,2,8.82675391389057,12.081785799237,6
142,25,11.6896768624429,13.5265559877735,6
140,2,12.624918819638,5.11896654032171,3
142,25,7.29083101032302,13.2536156591959,5
140,2,4.60901640937664,14.0406296867877,6
142,25,4.6906326035969,3.57028591213748,2
142,25,13.7834367330652,13.5067758976948,4
142,25,4.97821927070618,9.63506104890257,6
142,25,1.52429456356913,6.9603562890552,3
142,25,10.607664504787,12.7135013078805,4
143,20,2.53475921577774,9.29780160658993,3
142,25,8.15554095664993,4.37649000668898,4
145,8,8.98353370372206,11.66485908092,5
143,20,4.91965626482852,3.1271577521693,4
182,2,1.30717323976569,5.54660378023982,5
140,2,3.50980380666442,4.06234575435519,5
136,0,13.2825140864588,6.28515312331729,3
183,2,2.79656079481356,6.78809350705706,3
182,2,13.9759561792016,0.615816365461797,6
140,2,1.53840684564784,2.4067504692357,3
142,25,13.749695221195,1.12125851679593,2
142,25,13.1110565713607,12.570061229635,5
143,20,0.370747447013855,13.66352766403,5
142,25,10.9323380095884,9.20455946470611,5
183,2,0.388990365900099,4.35020835022442,2
142,25,5.90197023237124,9.24571654759347,5
182,2,10.5810890975408,2.39817793015391,3
143,20,8.99959433823824,9.31283938698471,5
183,2,0.158696179278195,13.7032910215203,5
183,2,5.31722903600894,11.2670284754131,5
208,2,13.9180851064157,7.20059462939389,2
139,8,12.7500884339679,13.6672568146605,2
145,8,1.97704859543592,3.76010839710943,3
140,2,1.60162196494639,4.71864470746368,4
136,0,7.265365003841,6.04743673698977,4
140,2,1.24294687528163,0.0202861370053142,3
145,8,3.04668688564561,1.06295616365969,1
140,2,14.9618009640835,2.25518040242605,1
183,2,1.85503743588924,4.83441103482619,2
182,2,0.825838297605515,9.80529750930145,3
142,25,3.34054786479101,13.0455776781309,6
183,2,5.49580443883315,11.1793004523497,3
182,2,1.13266090163961,0.416267481632531,3
183,2,11.2678594468161,4.50448314542882,4
183,2,2.10267281276174,4.12655999651179,3
183,2,11.5622759505641,7.72454356541857,4
182,2,5.69380612461828,5.55284077534452,5
182,2,6.09098366112448,3.14898923621513,6
140,2,8.75077822362073,12.3269543400966,5
140,2,5.67411472206004,12.3092205345165,4
145,8,9.88075323868543,5.4116290085949,5
140,2,6.46740896394476,2.84413595334627,3
139,8,12.7419367013499,0.33028581761755,2
142,25,3.99468354647979,8.50816396297887,5
183,2,1.59049815265462,1.70765885151923,2
140,2,7.62284289929084,9.89061406580731,5
145,8,8.99756322149187,10.617966534337,7
140,2,4.96244470006786,5.24562652688473,5
142,25,1.32924597943202,6.5353804116603,3
145,8,8.81591665791348,9.01597492746077,6
182,2,2.16873271157965,12.0978048420511,1
183,2,0.619803483132273,10.5794436915312,4
140,2,2.88526420597918,5.57216263376176,5
143,20,12.1795414632652,1.57450442318805,3
182,2,9.18393554748036,13.5437495098449,1
145,8,2.33972050133161,11.8139361566864,5
140,2,3.06710041011684,10.4164300533012,7
183,2,8.7255409383215,1.75666066235863,6
182,2,0.705288938479498,1.90783266210929,5
142,25,14.8878377513029,6.42737630638294,5
183,2,10.1209712494165,12.1399124816526,5
182,2,1.85464788693935,2.78715737862512,6
182,2,0.160825776401907,6.53218137798831,1
183,2,12.897263453342,3.87210088432766,2
183,2,8.6025990138296,0.136580202961341,3
136,0,3.50551400100812,14.402176287258,5
139,8,9.99603015370667,13.3974768128246,2
140,2,10.5425971245859,13.576459394535,6
142,25,3.51401718682609,6.84827076271176,4
142,25,10.6749713583849,8.34139866172336,3
140,2,0.0558661494869739,10.519502714742,7
140,2,5.21443472011015,5.78676297096536,5
142,25,1.53272208874114,2.87782915402204,2
142,25,7.08847427624278,3.40733262710273,6
143,20,8.21982441935688,7.07367187715136,5
142,25,5.26454551611096,2.43665348156355,2
142,25,1.64791689254344,1.49829418980516,1
182,2,11.8172269267961,9.07106394530274,3
143,20,8.34319000365213,9.99992215074599,3
143,20,3.91309636761434,10.2810958796181,5
140,2,4.04322100337595,12.2413862531539,7
142,25,4.1020560124889,12.9518579493742,5
142,25,3.47239332622848,3.13332752790302,2
142,25,4.83842864516191,11.5150114009157,6
142,25,11.1439377057832,12.3774515592959,5
142,25,1.89766695373692,3.37752955150791,3
142,25,7.75216377340257,6.94522330071777,5
142,25,9.99140476458706,5.68340310710482,5
145,8,13.0310493183788,0.477640618337318,2
140,2,3.1337818549946,4.95597822940908,5
142,25,11.8038357992191,1.66549630695954,4
145,8,11.9715367758181,4.87367004272528,6
142,25,6.35211273562163,9.74380430881865,5
182,2,9.71195387654006,10.9221646946389,5
145,8,3.18780731409788,13.0574459990021,7
142,25,0.336733502335846,6.9315816834569,3
142,25,9.73158188746311,4.04341300134547,3
145,8,10.2600056526717,3.05797714856453,2
143,20,9.15864243870601,6.49144742754288,5
145,8,11.3703672552947,7.58006556658074,4
182,2,11.909451627871,3.29887283965945,6
182,2,3.84321302524768,1.86407759785652,6
182,2,2.01539805508219,9.61071623722091,3
183,2,11.9570250401739,5.7575291977264,5
145,8,2.2280170081649,3.37493245024234,3
142,25,8.84429720928892,2.98447491251864,4
142,25,10.3250130324159,11.8172747455537,5
142,25,2.38498304388486,8.8917859189678,5
145,8,5.45239322818816,6.46039757179096,4
142,25,12.0660639193375,6.68151856167242,7
182,2,1.50406950619072,14.4745992100798,1
142,25,6.22782179270871,4.74890641635284,4
143,20,9.3117259000428,4.69610594795085,4
145,8,9.4735790498089,8.33651384571567,4
183,2,3.25683812610805,4.54533707932569,3
183,2,2.54639125079848,0.817069904878736,2
183,2,5.72673691785894,10.7226832048036,5
183,2,8.77636032295413,5.38464856683277,4
186,6,7.23050389322452,1.69812073116191,3
143,20,6.71361416461878,4.31319487164728,3
143,20,7.49422345776111,11.5757416316774,5
182,2,12.8932907700073,13.9940323715564,1
183,2,11.8731392605696,11.8785366159864,6
145,8,3.42144009307958,7.15436075348407,3
183,2,5.58622268610634,2.07920006825589,3
182,2,13.2476127322298,5.6392787816003,6
183,2,14.9207744398154,4.60346030420624,5
182,2,3.65730404038914,10.8777944510803,2
182,2,14.2522598651703,11.6009885701351,5
182,2,9.2392229475081,3.82834964781068,6
182,2,2.07870627986267,0.751048814272508,6
182,2,5.22123186383396,2.69021889427677,7
183,2,13.1146463239565,10.432276034262,5
186,6,11.5046692464966,3.56476830434985,2
186,6,11.0120990651194,0.459897086257115,2
143,20,5.57448707171716,9.63179554324597,5
183,2,11.5976849198341,5.86290318053216,4
183,2,2.47917087050155,13.0582816468086,4
183,2,1.7188779101707,1.00505834911019,1
186,6,8.50857288809493,12.1481734758709,4
183,2,6.42956503084861,1.20175799704157,2
183,2,3.9610848587472,6.77562378114089,5
184,0,9.10673615522683,6.78822351736017,3
183,2,0.24183043744415,1.84224256197922,1
186,6,6.53483606292866,11.1810669384431,3
186,6,7.46390907559544,14.2618324805517,5
184,0,5.48597340937704,5.73276442475617,4
186,6,1.19721918948926,0.0906653807032853,1
184,0,1.94578173919581,10.6847304780968,3
184,0,7.45305337244645,12.755216632504,5
199,20,7.52266308409162,4.2689547361806,3
199,20,9.79300103383139,4.84694866463542,2
208,2,8.14388536149636,14.7580209688749,6
